date,price
2023-05-10,2.12
2023-05-09,2.505
2023-05-09,2.267
2023-05-09,2.427
2023-05-09,2.22
2023-05-09,2.511
2023-05-08,2.493
2023-05-08,2.412
2023-05-08,2.498
2023-05-08,2.12
2023-05-08,2.238
2023-05-05,2.321
2023-05-05,2.4
2023-05-05,1.85
2023-05-05,2.404
2023-05-05,2.137
2023-05-04,2.297
2023-05-04,2.101
2023-05-04,1.96
2023-05-04,2.375
2023-05-04,2.366
2023-05-03,2.422
2023-05-03,2.17
2023-05-03,2.36
2023-05-03,2.436
2023-05-03,2.01
2023-05-02,2.417
2023-05-02,2.48
2023-05-02,2.12
2023-05-02,2.214
2023-05-02,2.495
2023-05-01,2.498
2023-05-01,2.318
2023-05-01,2.546
2023-05-01,2.24
2023-05-01,2.566
2023-04-28,2.578
2023-04-28,2.645
2023-04-28,2.27
2023-04-28,2.41
2023-04-28,2.626
2023-04-27,2.548
2023-04-27,2.355
2023-04-27,2.17
2023-04-27,2.6
2023-04-27,2.617
2023-04-26,2.495
2023-04-26,2.305
2023-04-26,2.19
2023-04-26,2.571
2023-04-26,2.117
2023-04-25,2.628
2023-04-25,2.307
2023-04-25,2.21
2023-04-25,2.437
2023-04-25,2.704
2023-04-24,2.668
2023-04-24,2.743
2023-04-24,2.19
2023-04-24,2.471
2023-04-24,2.273
2023-04-21,2.408
2023-04-21,2.597
2023-04-21,2.2
2023-04-21,2.233
2023-04-21,2.671
2023-04-20,2.427
2023-04-20,2.19
2023-04-20,2.249
2023-04-20,2.625
2023-04-20,2.697
2023-04-19,2.589
2023-04-19,2.2
2023-04-19,2.395
2023-04-19,2.222
2023-04-19,2.661
2023-04-18,2.517
2023-04-18,2.23
2023-04-18,2.715
2023-04-18,2.778
2023-04-18,2.366
2023-04-17,2.21
2023-04-17,2.275
2023-04-17,2.652
2023-04-17,2.717
2023-04-17,2.444
2023-04-14,1.87
2023-04-14,2.545
2023-04-14,2.305
2023-04-14,2.114
2023-04-14,2.609
2023-04-13,2.431
2023-04-13,2.007
2023-04-13,2.04
2023-04-13,2.197
2023-04-13,2.493
2023-04-12,2.489
2023-04-12,2.547
2023-04-12,2.22
2023-04-12,2.267
2023-04-12,2.093
2023-04-11,2.571
2023-04-11,2.629
2023-04-11,2.186
2023-04-11,2.351
2023-04-11,2.19
2023-04-10,2.601
2023-04-10,2.653
2023-04-10,2.15
2023-04-10,2.172
2023-04-10,2.361
2023-04-06,2.238
2023-04-06,2.18
2023-04-06,2.547
2023-04-06,2.011
2023-04-06,2.491
2023-04-05,2.678
2023-04-05,2.381
2023-04-05,2.17
2023-04-05,2.155
2023-04-05,2.624
2023-04-04,2.106
2023-04-04,2.652
2023-04-04,2.344
2023-04-04,2.13
2023-04-04,2.597
2023-04-03,2.586
2023-04-03,2.09
2023-04-03,2.097
2023-04-03,2.333
2023-04-03,2.643
2023-03-31,2.216
2023-03-31,2.465
2023-03-31,2.1
2023-03-31,2.783
2023-03-31,2.732
2023-03-30,2.69
2023-03-30,2.358
2023-03-30,2.104
2023-03-30,2.639
2023-03-30,1.95
2023-03-29,2.726
2023-03-29,2.448
2023-03-29,1.94
2023-03-29,1.991
2023-03-29,2.184
2023-03-28,2.386
2023-03-28,2.03
2023-03-28,2.659
2023-03-28,2.147
2023-03-28,2.02
2023-03-27,2.04
2023-03-27,2.088
2023-03-27,2.458
2023-03-27,2.215
2023-03-27,2.726
2023-03-24,2.861
2023-03-24,2.04
2023-03-24,2.216
2023-03-24,2.361
2023-03-24,2.598
2023-03-23,2.528
2023-03-23,2.793
2023-03-23,2.08
2023-03-23,2.283
2023-03-23,2.154
2023-03-22,2.307
2023-03-22,2.171
2023-03-22,2.547
2023-03-22,2.03
2023-03-22,2.801
2023-03-21,2.721
2023-03-21,2.957
2023-03-21,2.485
2023-03-21,2.348
2023-03-21,1.93
2023-03-20,2.556
2023-03-20,2.331
2023-03-20,2.223
2023-03-20,2.23
2023-03-20,2.772
2023-03-17,2.338
2023-03-17,2.662
2023-03-17,2.861
2023-03-17,2.446
2023-03-17,2.42
2023-03-16,2.514
2023-03-16,2.837
2023-03-16,3.029
2023-03-16,2.626
2023-03-16,2.45
2023-03-15,2.958
2023-03-15,2.45
2023-03-15,2.759
2023-03-15,2.439
2023-03-15,2.546
2023-03-14,2.65
2023-03-14,3.128
2023-03-14,2.69
2023-03-14,2.918
2023-03-14,2.573
2023-03-13,2.606
2023-03-13,2.4
2023-03-13,2.967
2023-03-13,3.184
2023-03-13,2.726
2023-03-10,2.559
2023-03-10,2.43
2023-03-10,2.799
2023-03-10,3.028
2023-03-10,2.4
2023-03-09,3.133
2023-03-09,2.683
2023-03-09,2.5
2023-03-09,2.922
2023-03-09,2.543
2023-03-08,2.95
2023-03-08,3.153
2023-03-08,2.551
2023-03-08,2.5
2023-03-08,2.713
2023-03-07,2.52
2023-03-07,3.251
2023-03-07,2.687
2023-03-07,3.06
2023-03-07,2.84
2023-03-06,2.46
2023-03-06,2.572
2023-03-06,2.928
2023-03-06,2.73
2023-03-06,3.107
2023-03-03,3.141
2023-03-03,3.323
2023-03-03,2.66
2023-03-03,3.485
2023-03-03,3.009
2023-03-02,3.27
2023-03-02,2.67
2023-03-02,2.899
2023-03-02,2.765
